"행정구역별(1)",행정구역별(2),주민등록인구수(등록외국인포함) (명),합계,합계,합계,종합병원 (개),종합병원 (개),종합병원 (개),병원 (개),병원 (개),의원 (개),의원 (개),특수병원 (개),특수병원 (개),요양병원 (개),요양병원 (개),치과병(의)원 (개),치과병(의)원 (개),한방병원 (개),한방병원 (개),한의원 (개),한의원 (개),조산소 (개),조산소 (개),부속병·의원 (개),부속병·의원 (개),보건의료원 (개),보건소 (개),보건지소 (개),보건진료소 (개)
"서울특별시",중랑구,418620,483,3213,0.77,2,990,0.05,12,905,222,755,1,200,3,363,139,0,0,0,104,0,0,0,0,0,0,1,1,0
"서울특별시",성북구,469560,529,3070,0.65,1,1051,0.02,4,384,248,482,1,233,5,908,149,0,0,0,121,12,0,0,0,0,0,1,0,1
"서울특별시",강북구,334426,453,1952,0.58,1,208,0.03,8,795,227,498,2,148,2,282,120,3,0,0,93,18,0,0,0,0,0,1,1,0
"서울특별시",도봉구,353241,352,2810,0.80,1,384,0.03,7,914,155,244,3,536,7,732,100,0,0,0,78,0,0,0,1,0,0,1,0,1
"서울특별시",노원구,578221,698,3488,0.60,3,1748,0.05,6,340,334,493,1,125,5,697,189,0,2,85,157,0,0,0,1,0,0,1,0,3
"서울특별시",은평구,502578,605,3608,0.72,1,201,0.02,10,841,287,573,2,802,6,1062,161,0,1,36,136,93,0,0,1,0,0,1,1,2
"서울특별시",서대문구,323105,424,3545,1.10,2,2468,0.06,5,270,195,411,0,0,2,259,125,9,1,108,94,20,0,0,0,0,0,1,2,1
"서울특별시",마포구,398351,690,611,0.15,0,0,0.00,1,142,337,302,0,0,1,80,196,0,1,33,154,54,0,0,0,0,0,1,1,0
"서울특별시",양천구,489010,609,2907,0.59,2,1138,0.04,5,776,267,545,0,0,3,279,180,7,3,133,149,29,0,0,0,0,0,1,1,1
"서울특별시",강서구,595691,708,3260,0.55,3,501,0.05,16,1227,325,575,0,0,5,827,194,0,1,61,161,69,1,0,2,0,0,1,1,0
"서울특별시",구로구,454604,550,3724,0.82,2,1268,0.04,8,634,251,422,1,426,5,837,166,0,2,105,112,29,1,2,2,1,0,1,0,0
"서울특별시",금천구,256167,319,2128,0.83,1,189,0.04,7,855,135,438,0,0,4,585,100,0,1,47,71,14,0,0,0,0,0,1,1,0
"서울특별시",영등포구,417811,707,5864,1.40,7,2147,0.17,11,1183,303,504,0,0,12,1905,220,0,3,125,142,0,0,0,9,0,0,1,1,0
"서울특별시",동작구,412774,556,2919,0.71,2,1606,0.05,5,411,243,303,0,0,3,522,166,0,1,30,136,47,0,0,0,0,0,1,1,0
"서울특별시",관악구,529031,664,2418,0.46,2,461,0.04,8,478,301,754,0,0,3,645,197,0,0,0,151,80,0,0,2,0,0,1,1,1
"서울특별시",서초구,451258,1209,3173,0.70,1,1356,0.02,10,920,577,489,0,0,2,198,327,7,5,198,280,5,0,0,7,0,0,1,0,1
"서울특별시",강남구,581760,2476,7599,1.31,4,3107,0.07,35,2084,1466,1385,0,0,2,419,587,42,9,514,373,48,0,0,0,0,0,1,1,0
"서울특별시",송파구,667480,1018,6302,0.94,2,3203,0.03,14,1257,451,623,1,213,6,875,306,0,2,81,231,22,1,0,4,28,0,1,0,1
"서울특별시",강동구,463321,738,5767,1.24,3,2244,0.06,13,884,333,703,1,255,6,1464,210,10,4,188,167,19,0,0,1,0,0,1,1,0
"부산광역시",소계,3559780,4887,68069,1.91,28,12970,0.08,120,12869,2194,4805,20,5370,178,31187,1224,14,9,733,1101,102,3,6,10,13,0,15,11,5
"부산광역시",중구,47530,148,1478,3.11,1,419,0.21,-,-,73,112,-,-,7,947,43,-,-,-,24,-,-,-,-,-,-,1,-,-
"부산광역시",서구,117608,143,4979,4.23,4,3412,0.34,2,167,56,212,1,127,5,912,34,-,1,133,40,16,-,-,-,-,-,1,-,-
"부산광역시",동구,93877,184,3085,3.29,3,906,0.32,6,627,78,94,-,-,5,1379,40,-,1,79,51,-,-,-,-,-,-,1,-,-
"부산광역시",영도구,131251,142,1568,1.19,2,553,0.15,-,-,74,62,-,-,4,953,28,-,-,-,34,-,-,-,-,-,-,-,-,-
"부산광역시",부산진구,384274,757,6536,1.70,4,1950,0.10,12,1130,404,634,-,-,15,2685,164,8,1,129,156,-,-,-,1,-,-,1,-,-
"부산광역시",동래구,273993,440,5782,2.11,3,914,0.11,14,1143,166,412,3,563,14,2750,124,-,-,-,116,-,-,-,-,-,-,1,-,-
"부산광역시",남구,286940,343,3252,1.13,1,443,0.03,5,575,149,284,3,637,8,1313,94,-,-,-,83,-,-,-,-,-,-,1,-,-
"부산광역시",북구,312016,339,4462,1.43,1,399,0.03,9,1040,154,312,1,298,16,2410,86,3,-,-,71,-,-,-,1,-,-,1,1,-
"부산광역시",해운대구,428004,596,5821,1.36,2,1076,0.05,11,982,284,815,2,439,18,2354,156,3,1,116,122,36,-,-,-,-,-,1,2,-
"부산광역시",사하구,342804,398,7497,2.19,-,-,-,21,2315,170,502,1,299,22,4360,99,-,-,-,85,21,-,-,-,-,-,1,-,-
"부산광역시",금정구,249778,331,5427,2.17,1,374,0.04,9,1082,132,269,2,675,17,2918,88,-,2,109,80,-,-,-,-,-,-,1,-,-
"부산광역시",강서구,100597,55,317,0.32,-,-,-,1,200,20,25,-,-,1,79,18,-,-,-,10,-,-,-,5,13,-,1,4,3
"부산광역시",연제구,211645,337,5145,2.43,1,562,0.05,9,915,144,329,2,644,15,2587,86,-,2,73,75,29,2,6,1,-,-,1,-,-
"부산광역시",수영구,181397,279,3872,2.13,2,719,0.11,8,982,110,207,-,-,10,1964,68,-,-,-,81,-,-,-,-,-,-,1,-,-
"부산광역시",사상구,242671,239,6723,2.77,2,967,0.08,8,1264,109,305,5,1688,13,2499,59,-,-,-,40,-,1,-,2,-,-,1,-,-
"부산광역시",기장군,155395,156,2125,1.37,1,276,0.06,5,447,71,231,-,-,8,1077,37,-,1,94,33,-,-,-,-,-,-,1,4,2
"대구광역시",소계,2513970,3505,35509,1.41,12,6755,0.05,111,14759,1623,2748,2,729,61,10302,841,15,2,152,840,17,2,22,11,10,0,8,10,8
"대구광역시",중구,81734,413,3720,4.55,3,2011,0.37,9,830,217,352,0,0,3,458,108,15,1,54,71,0,0,0,1,0,0,1,0,0
"대구광역시",동구,351486,428,3952,1.12,1,702,0.03,9,1565,209,506,0,0,7,1169,95,0,0,0,105,0,0,0,2,10,0,1,0,0
"대구광역시",서구,208516,263,3757,1.80,1,544,0.05,9,1200,121,236,0,0,9,1777,54,0,0,0,69,0,0,0,0,0,0,1,0,0
"대구광역시",남구,161949,248,4511,2.79,2,1764,0.12,9,1300,105,127,0,0,9,1320,57,0,0,0,66,0,0,0,0,0,0,1,0,0
"대구광역시",북구,447887,516,6176,1.38,2,741,0.04,17,2658,231,661,1,369,10,1725,134,0,0,0,116,0,1,22,4,-,0,1,1,0
"대구광역시",수성구,453266,694,3451,0.76,1,285,0.02,19,1504,308,428,0,0,6,1119,163,0,1,98,193,17,1,0,2,0,0,1,0,0
"대구광역시",달서구,611460,751,7664,1.25,2,708,0.03,33,4909,338,235,0,0,12,1812,189,0,0,0,177,0,0,0,0,0,0,1,1,0
"대구광역시",달성군,197672,192,2278,1.15,0,0,0.00,6,793,94,203,1,360,5,922,41,0,0,0,43,0,0,0,2,0,0,1,8,8
"인천광역시",소계,2983484,3029,32940,1.10,19,7902,0.06,56,6644,1432,7289,2,371,62,9677,834,8,15,830,603,219,2,0,4,0,0,10,28,27
"인천광역시",중구,118781,102,1847,1.55,3,1188,0.25,0,0,45,151,0,0,3,408,36,0,1,100,14,0,0,0,0,0,0,1,2,1
"인천광역시",동구,73531,84,758,1.03,2,525,0.27,0,0,39,233,0,0,0,0,25,0,0,0,16,0,0,0,2,0,0,1,0,0
"인천광역시",미추홀구,412207,428,6500,1.58,2,688,0.05,8,1042,205,2731,0,0,12,1786,114,0,2,105,85,148,0,0,0,0,0,1,1,0
"인천광역시",연수구,325755,294,1743,0.54,2,512,0.06,4,339,141,382,0,0,3,461,82,3,1,46,61,0,0,0,0,0,0,1,1,0
"인천광역시",남동구,543899,646,6228,1.15,1,1400,0.02,12,1505,320,1101,0,0,13,2182,172,0,1,40,127,0,0,0,0,0,0,1,1,0
"인천광역시",부평구,565972,626,5492,0.97,3,1490,0.05,12,1346,297,1080,0,0,8,1286,171,5,4,236,129,49,0,0,2,0,0,1,1,0
"인천광역시",계양구,337448,356,4242,1.26,1,423,0.03,9,840,159,697,0,0,12,2092,101,0,4,190,69,0,1,0,0,0,0,1,1,0
"인천광역시",서구,516335,431,5263,1.02,5,1676,0.10,8,1329,205,822,0,0,9,1301,118,0,2,113,83,22,1,0,0,0,0,1,1,0
"인천광역시",강화군,68413,57,829,1.21,0,0,0.00,2,213,20,84,2,371,2,161,14,0,0,0,17,0,0,0,0,0,0,1,12,14
"인천광역시",옹진군,21143,5,38,0.18,0,0,0.00,1,30,1,8,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,8,12
"광주광역시",소계,1490647,2021,37164,2.49,22,7248,0.15,81,8276,877,3185,1,296,49,12257,584,19,86,5819,313,64,0,0,8,0,0,5,4,4
"광주광역시",동구,99883,234,5795,5.80,3,1857,0.30,7,1143,120,548,0,0,8,1794,54,5,6,420,33,28,0,0,3,0,0,1,0,0
"광주광역시",서구,306717,493,6730,2.19,5,1318,0.16,18,1647,224,545,0,0,10,1961,137,0,17,1259,81,0,0,0,1,0,0,1,1,1
"광주광역시",남구,222741,293,5817,2.61,3,1049,0.13,10,1139,118,457,0,0,7,2159,96,0,14,1013,45,0,0,0,0,0,0,1,1,1
"광주광역시",북구,450749,566,9884,2.19,5,1124,0.11,23,2631,245,1037,0,0,12,3008,167,14,31,2070,83,0,0,0,0,0,0,1,1,1
"광주광역시",광산구,410557,435,8938,2.18,6,1900,0.15,23,1716,170,598,1,296,12,3335,130,0,18,1057,71,36,0,0,4,0,0,1,1,1
"대전광역시",소계,1535191,2162,23416,1.53,10,5629,0.07,33,3430,1029,3637,5,1058,52,9090,515,50,5,428,504,51,1,0,8,43,0,5,7,8
"대전광역시",동구,243149,315,3058,1.26,1,341,0.04,1,78,147,466,1,140,12,1940,69,-,1,79,82,-,-,-,1,14,-,1,1,1
"대전광역시",중구,257880,387,5864,2.27,3,2476,0.12,4,285,180,741,2,285,13,1981,93,5,1,70,90,21,1,-,-,-,-,1,1,1
"대전광역시",서구,494166,870,7688,1.56,3,1869,0.06,21,1546,417,1517,1,413,12,2050,216,14,3,279,195,-,-,-,2,-,-,1,2,1
"대전광역시",유성구,340901,372,3828,1.12,1,246,0.03,3,879,172,471,1,220,10,1929,90,25,-,-,91,29,-,-,4,29,-,1,2,4
"대전광역시",대덕구,199095,218,2978,1.50,2,697,0.10,4,642,113,442,-,-,5,1190,47,6,-,-,46,1,-,-,1,-,-,1,1,1
"울산광역시",소계,1199717,1330,15994,1.33,7,2797,0.06,45,4788,565,1247,2,417,49,6526,365,13,3,197,287,8,0,0,7,1,0,5,6,9
"울산광역시",중구,247016,239,2642,1.07,1,603,0.04,10,872,106,110,-,-,6,1057,66,-,-,-,50,-,-,-,0,-,-,1,1,-
"울산광역시",남구,349328,601,7222,2.07,3,799,0.09,25,2340,250,363,2,417,26,3093,166,13,3,197,125,-,-,-,1,-,-,1,1,-
"울산광역시",동구,181207,180,1974,1.09,1,913,0.06,2,161,82,445,-,-,3,455,49,-,-,-,39,-,-,-,4,-,-,1,-,-
"울산광역시",북구,193737,146,969,0.50,1,244,0.05,2,184,62,196,-,-,3,344,45,-,-,-,33,-,-,-,0,1,-,1,-,-
"울산광역시",울주군,228429,164,3187,1.40,1,238,0.04,6,1231,65,133,-,-,11,1577,39,-,-,-,40,8,-,-,2,-,-,1,4,9
"세종특별자치시",소계,214364,202,1224,0.57,0,0,0.00,1,78,96,198,1,120,6,813,51,0,0,0,40,15,0,0,7,0,0,1,11,7
"경기도",소계,12892271,13338,123496,0.96,58,23954,0.04,250,26718,6135,16411,35,9775,267,43599,3749,14,39,2062,2761,785,10,8,34,170,1,43,122,160
"경기도",수원시,1221975,1421,10256,0.84,4,2448,0.03,34,2939,650,1408,3,596,15,2666,395,0,2,137,308,23,0,0,10,39,0,4,0,0
"경기도",성남시,989662,1454,9236,0.93,6,3869,0.06,16,1565,679,1303,0,0,13,2305,423,3,2,141,312,50,0,0,3,0,0,3,1,0
"경기도",의정부시,437754,492,5401,1.23,3,1138,0.07,17,2725,241,577,1,240,4,672,134,0,1,49,87,0,1,0,3,0,0,1,0,0
"경기도",안양시,605451,781,4613,0.76,4,1666,0.07,13,1132,345,835,0,0,7,910,234,0,1,70,173,0,2,0,2,0,0,1,0,0
"경기도",부천시,869165,1018,11395,1.31,5,2305,0.06,22,1977,481,1300,3,585,26,4732,269,0,7,404,204,89,1,3,0,0,0,3,0,0
"경기도",광명시,350717,387,2060,0.59,1,399,0.03,3,203,191,700,0,0,4,729,108,0,0,0,79,29,1,0,0,0,0,1,0,0
"경기도",평택시,479176,460,4092,0.85,4,1016,0.08,12,1805,220,731,0,0,3,483,121,0,0,0,97,29,1,1,2,27,0,2,9,11
"경기도",동두천시,101050,90,2463,2.44,0,0,0.00,1,185,38,203,1,285,9,1790,25,0,0,0,16,0,0,0,0,0,0,1,0,0
"경기도",안산시,753604,692,9382,1.24,4,1891,0.05,20,1733,327,1361,1,199,19,3469,183,0,10,483,127,245,1,1,0,0,0,2,3,1
"경기도",고양시,1039839,1137,12587,1.21,5,3162,0.05,21,2398,520,1231,5,1027,26,4556,303,0,2,102,255,111,0,0,0,0,0,3,0,0
"경기도",과천시,69220,66,1,0.00,0,0,0.00,0,0,33,1,0,0,0,0,18,0,0,0,13,0,0,0,2,0,0,1,0,0
"경기도",구리시,188155,268,2385,1.27,1,579,0.05,9,968,120,322,1,137,2,379,79,0,0,0,56,0,0,0,0,0,0,1,2,0
"경기도",남양주시,659633,594,5471,0.83,3,848,0.05,11,1102,273,745,2,522,13,2251,166,0,0,0,125,0,1,3,0,0,0,1,6,3
"경기도",오산시,214909,194,2051,0.95,1,360,0.05,3,245,90,296,1,486,4,664,62,0,0,0,33,0,0,0,0,0,0,1,0,0
"경기도",시흥시,429770,348,4145,0.96,3,642,0.07,3,280,164,839,0,0,13,2004,100,0,7,315,57,65,1,0,0,0,0,1,1,4
"경기도",군포시,294516,290,2339,0.79,2,707,0.07,3,444,134,270,1,248,5,665,86,5,0,0,59,0,0,0,0,0,0,1,1,0
"경기도",의왕시,159125,139,1994,1.25,0,0,0.00,1,200,62,163,2,1096,3,535,43,0,0,0,27,0,1,0,0,0,0,1,0,0
"경기도",하남시,168464,159,746,0.44,0,0,0.00,4,224,77,241,0,0,3,281,42,0,0,0,33,0,0,0,0,0,0,1,0,0
"경기도",용인시,992396,953,7907,0.80,3,687,0.03,9,1081,434,676,4,1813,21,3609,282,6,0,0,199,24,0,0,1,11,0,3,7,10
"경기도",파주시,433052,351,3654,0.84,1,201,0.02,9,623,157,395,1,299,13,2065,98,0,2,71,69,0,0,0,1,0,0,1,6,7
"경기도",이천시,211062,201,1863,0.88,1,125,0.05,4,324,96,339,2,598,3,477,53,0,0,0,41,0,0,0,1,0,0,1,7,15
"경기도",안성시,189450,164,2211,1.17,1,151,0.05,3,268,70,190,1,299,10,1303,45,0,0,0,32,0,0,0,2,0,0,1,10,15
"경기도",김포시,366773,343,2832,0.77,2,681,0.05,4,317,150,367,4,748,5,548,101,0,2,142,75,29,0,0,0,0,0,1,6,7
"경기도",화성시,629934,551,4532,0.72,2,811,0.03,9,882,246,652,0,0,14,2094,168,0,0,0,107,45,0,0,5,48,0,1,13,13
"경기도",광주시,324056,221,1415,0.44,0,0,0.00,3,445,97,347,0,0,5,623,60,0,0,0,56,0,0,0,0,0,0,1,4,12
"경기도",양주시,212438,137,2073,0.98,0,0,0.00,3,356,61,265,1,298,8,1125,36,0,0,0,28,29,0,0,0,0,0,1,2,3
"경기도",포천시,167390,121,1977,1.18,2,268,0.12,3,512,55,244,1,299,5,637,33,0,0,0,22,17,0,0,0,0,0,1,13,9
"경기도",여주시,114048,110,1837,1.61,0,0,0.00,4,682,48,167,0,0,4,943,30,0,0,0,22,0,0,0,2,45,0,1,9,13
"경기도",연천군,46617,35,293,0.63,0,0,0.00,0,0,16,109,0,0,1,184,11,0,0,0,7,0,0,0,0,0,1,-,7,7
"경기도",가평군,63085,59,1101,1.75,0,0,0.00,4,817,21,76,0,0,1,110,16,0,2,98,15,0,0,0,0,0,0,1,5,15
"경기도",양평군,109785,102,1184,1.08,0,0,0.00,2,286,39,58,0,0,8,790,25,0,1,50,27,0,0,0,0,0,0,1,10,15
"강원도",소계,1564615,1532,18324,1.17,15,5472,0.10,42,5533,722,2336,6,1374,30,3410,370,15,2,120,340,37,1,0,4,27,2,16,102,129
"강원도",춘천시,281005,309,4292,1.53,2,977,0.07,7,1258,149,399,3,828,6,780,78,0,1,50,63,0,0,0,0,0,0,1,10,13
"강원도",원주시,336031,397,4715,1.40,2,1086,0.06,15,1703,179,708,3,546,6,602,96,0,1,70,94,0,0,0,1,0,0,1,9,8
"강원도",강릉시,216330,224,3027,1.40,4,1613,0.18,5,759,104,172,0,0,4,460,52,15,0,0,53,8,0,0,2,0,0,1,8,9
"강원도",동해시,94558,94,1578,1.67,1,399,0.11,2,468,50,211,0,0,3,500,22,0,0,0,16,0,0,0,0,0,0,1,2,0
"강원도",태백시,47779,43,658,1.38,1,484,0.21,0,0,25,174,0,0,0,0,10,0,0,0,7,0,0,0,0,0,0,1,1,1
"강원도",속초시,82978,111,855,1.03,2,452,0.24,0,0,58,171,0,0,2,203,26,0,0,0,23,29,0,0,0,0,0,1,0,0
"강원도",삼척시,71534,53,424,0.59,1,115,0.14,1,138,26,91,0,0,1,80,13,0,0,0,11,0,0,0,0,0,0,1,8,6
"강원도",홍천군,71159,63,840,1.18,1,132,0.14,2,260,30,161,0,0,3,287,15,0,0,0,12,0,0,0,0,0,0,1,8,18
"강원도",횡성군,46451,32,248,0.53,0,0,0.00,2,219,12,29,0,0,0,0,7,0,0,0,10,0,1,0,0,0,0,1,8,8
"강원도",영월군,40461,29,404,1.00,1,214,0.25,1,64,12,21,0,0,1,78,6,0,0,0,7,0,0,0,1,27,0,1,8,5
"강원도",평창군,43980,36,167,0.38,0,0,0.00,0,0,15,28,0,0,2,139,9,0,0,0,10,0,0,0,0,0,1,0,7,15
"강원도",정선군,39502,22,343,0.87,0,0,0.00,2,315,10,28,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,1,7,11
"강원도",철원군,49422,34,435,0.88,0,0,0.00,1,139,18,89,0,0,1,207,7,0,0,0,7,0,0,0,0,0,0,1,4,7
"강원도",화천군,27231,15,8,0.03,0,0,0.00,0,0,7,8,0,0,0,0,4,0,0,0,4,0,0,0,0,0,1,0,4,6
"강원도",양구군,24329,18,192,0.79,0,0,0.00,3,168,6,24,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,1,4,3
"강원도",인제군,33599,21,138,0.41,0,0,0.00,1,42,7,22,0,0,1,74,5,0,0,0,7,0,0,0,0,0,0,1,5,5
"강원도",고성군,30500,17,0,0.00,0,0,0.00,0,0,8,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,1,4,9
"강원도",양양군,27766,14,0,0.00,0,0,0.00,0,0,6,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,1,5,5
"충청북도",소계,1616589,1679,19699,1.00,12,4612,0.00,37,4256,811,2642,6,2104,37,5776,376,-,4,250,385,30,1,-,10,29,-,14,96,158
"충청북도",청주시,842960,944,8503,1.00,6,3031,0.00,21,2035,447,1282,1,300,12,1717,226,-,2,108,221,30,1,-,7,-,-,4,15,25
"충청북도",충주시,211976,215,2227,1.00,2,705,0.00,3,391,116,237,-,-,5,793,43,-,1,72,43,-,-,-,2,29,-,1,13,16
"충청북도",제천시,137609,152,2443,2.00,2,457,0.00,1,117,82,530,1,460,5,809,24,-,1,70,36,-,-,-,-,-,-,1,8,11
"충청북도",보은군,34731,32,736,2.00,-,-,-,2,308,16,29,-,-,2,399,5,-,-,-,7,-,-,-,-,-,-,1,7,15
"충청북도",옥천군,53193,56,1129,2.00,1,180,0.00,-,-,27,114,1,120,3,715,11,-,-,-,13,-,-,-,-,-,-,1,8,16
"충청북도",영동군,51251,51,666,1.00,-,-,-,1,151,23,96,-,-,3,419,10,-,-,-,14,-,-,-,-,-,-,1,10,17
"충청북도",증평군,37260,36,176,0.00,-,-,-,2,173,17,3,-,-,-,-,9,-,-,-,8,-,-,-,-,-,-,1,1,1
"충청북도",진천군,72818,59,723,1.00,1,239,0.00,-,-,25,86,1,106,2,292,15,-,-,-,14,-,-,-,1,-,-,1,7,7
"충청북도",괴산군,39477,23,365,1.00,-,-,-,2,209,10,23,1,133,-,-,5,-,-,-,5,-,-,-,-,-,-,1,12,17
"충청북도",음성군,104316,93,2520,2.00,-,-,-,4,798,41,177,1,985,4,560,23,-,-,-,20,-,-,-,-,-,-,1,8,18
"충청북도",단양군,30998,18,211,1.00,-,-,-,1,74,7,65,-,-,1,72,5,-,-,-,4,-,-,-,-,-,-,1,7,15
"충청남도",소계,2134232,2131,28720,1.35,13,4978,0.06,44,3805,986,3780,18,4572,67,11334,507,10,2,162,494,79,-,-,-,-,2,14,151,233
"충청남도",천안시,622836,672,7754,1.24,4,2261,0.06,15,1323,314,1175,4,822,13,1950,164,10,2,162,156,51,-,-,-,-,-,2,12,18
"충청남도",공주시,113057,132,3713,3.28,1,229,0.09,1,86,68,332,3,1514,8,1524,22,-,-,-,29,28,-,-,-,-,-,1,10,18
"충청남도",보령시,107279,68,1222,1.14,1,200,0.09,3,356,9,154,1,200,3,312,21,-,-,-,30,-,-,-,-,-,-,1,10,17
"충청남도",아산시,311143,275,3471,1.12,1,209,0.03,6,487,126,330,4,1057,8,1388,73,-,-,-,57,-,-,-,-,-,-,1,11,16
"충청남도",서산시,173715,146,1102,0.63,2,495,0.12,-,-,71,318,-,-,2,289,36,-,-,-,35,-,-,-,-,-,-,1,10,15
"충청남도",논산시,127735,158,3416,2.67,1,641,0.08,3,298,77,245,1,180,11,2052,30,-,-,-,35,-,-,-,-,-,-,1,13,26
"충청남도",계룡시,41920,45,182,0.43,-,-,-,2,139,18,43,-,-,-,-,12,-,-,-,13,-,-,-,-,-,-,1,2,-
"충청남도",당진시,170259,165,1191,0.70,1,288,0.06,4,213,80,331,-,-,3,359,44,-,-,-,33,-,-,-,-,-,-,1,11,19
"충청남도",금산군,56417,68,804,1.43,-,-,-,1,118,35,143,-,-,3,543,14,-,-,-,15,-,-,-,-,-,-,1,9,8
"충청남도",부여군,72257,70,1225,1.70,-,-,-,2,134,31,142,2,338,3,611,15,-,-,-,17,-,-,-,-,-,-,1,15,20
"충청남도",서천군,58143,67,1232,2.12,-,-,-,1,89,33,165,1,180,3,798,12,-,-,-,17,-,-,-,-,-,-,1,10,17
"충청남도",청양군,33038,25,220,0.67,-,-,-,2,128,10,-,-,-,1,92,6,-,-,-,6,-,-,-,-,-,1,-,9,13
"충청남도",홍성군,96463,94,1746,1.81,1,480,0.10,1,42,43,64,2,281,5,879,23,-,-,-,19,-,-,-,-,-,-,1,11,14
"충청남도",예산군,85257,94,981,1.15,1,175,0.12,3,392,44,198,-,-,2,216,23,-,-,-,21,-,-,-,-,-,-,1,11,16
"충청남도",태안군,64713,52,461,0.71,-,-,-,-,-,27,140,-,-,2,321,12,-,-,-,11,-,-,-,-,-,1,-,7,16
"전라북도",소계,1895905,2302,37706,1.99,13,5765,0.07,70,6895,1084,3679,10,3036,82,16434,531,10,25,1675,483,167,0,0,4,45,4,10,151,241
"전라북도",전주시,658211,944,15899,2.42,5,2883,0.08,36,3593,423,1184,1,71,33,6974,242,3,15,1117,188,58,0,0,1,16,0,1,1,3
"전라북도",군산시,283931,313,4282,1.51,2,671,0.07,8,1015,151,604,0,0,9,1775,68,0,3,160,70,28,0,0,2,29,0,1,14,19
"전라북도",익산시,306369,348,4627,1.51,2,1060,0.07,7,488,157,730,0,0,10,1975,88,7,4,286,80,81,0,0,0,0,0,1,15,24
"전라북도",정읍시,118137,144,2200,1.86,1,299,0.08,4,418,72,241,1,118,4,1094,31,0,1,30,29,0,0,0,1,0,0,1,16,26
"전라북도",남원시,85800,104,1463,1.71,1,299,0.12,1,100,58,117,1,299,4,648,20,0,0,0,19,0,0,0,0,0,0,1,15,24
"전라북도",김제시,90618,102,3255,3.59,0,0,0.00,3,240,52,237,5,1695,4,1001,18,0,2,82,18,0,-,-,-,-,-,1,14,25
"전라북도",완주군,97544,92,2369,2.43,0,0,0.00,1,100,49,159,2,853,8,1257,16,0,-,-,16,-,-,-,-,-,-,1,12,17
"전라북도",진안군,26513,23,330,1.24,0,0,0.00,2,230,12,100,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,1,10,12
"전라북도",무주군,25470,27,104,0.41,0,0,0.00,0,0,13,7,0,0,1,97,5,0,0,0,8,0,0,0,0,0,1,0,5,10
"전라북도",장수군,23681,16,40,0.17,0,0,0.00,0,0,8,40,0,0,0,0,4,0,0,0,4,0,0,0,0,0,1,0,5,11
"전라북도",임실군,30631,32,247,0.81,0,0,0.00,1,103,14,47,0,0,1,97,5,0,0,0,11,0,0,0,0,0,1,0,11,20
"전라북도",순창군,30611,30,717,2.34,0,0,0.00,1,43,17,53,0,0,1,621,5,0,-,-,6,-,-,-,-,-,1,-,10,17
