"행정구역별(1)",행정구역별(2),주민등록인구수(등록외국인포함) (명),합계,합계,합계,종합병원 (개),종합병원 (개),종합병원 (개),병원 (개),병원 (개),의원 (개),의원 (개),특수병원 (개),특수병원 (개),요양병원 (개),요양병원 (개),치과병(의)원 (개),치과병(의)원 (개),한방병원 (개),한방병원 (개),한의원 (개),한의원 (개),조산소 (개),조산소 (개),부속병·의원 (개),부속병·의원 (개),보건의료원 (개),보건소 (개),보건지소 (개),보건진료소 (개)
"대구광역시",북구,445230,529,6394,1.44,2,765,0.04,17,2651,238,624,1,369,10,1963,139,0,0,0,117,0,1,22,4,0,0,1,1,0
"대구광역시",수성구,448550,693,3604,0.80,1,285,0.02,17,1471,312,414,0,0,7,1355,162,0,1,79,192,0,0,0,1,0,0,1,0,0
"대구광역시",달서구,600510,768,7603,1.27,2,698,0.03,33,4611,353,397,0,0,12,1897,192,0,0,0,176,0,0,0,0,0,0,1,1,0
"대구광역시",달성군,223585,235,2394,1.07,0,0,0.00,8,1184,104,198,0,0,6,1012,60,0,0,0,55,0,0,0,2,0,0,1,8,8
"인천광역시",소계,3002172,3144,32505,1.08,18,7869,0.06,57,7100,1476,5065,2,371,68,10860,866,5,18,1010,633,223,3,2,3,-,-,9,26,27
"인천광역시",중구,119434,105,1882,1.58,2,1098,0.17,1,60,48,110,-,-,3,514,35,-,1,100,15,-,-,-,-,-,-,1,2,1
"인천광역시",동구,71915,84,812,1.13,2,575,0.28,-,-,41,237,-,-,-,-,25,-,-,-,16,-,-,-,-,-,-,1,-,-
"인천광역시",미추홀구,424869,435,5093,1.20,2,659,0.05,9,1186,200,726,-,-,15,2228,118,-,3,160,88,134,-,-,-,-,-,1,1,-
"인천광역시",연수구,336256,324,1694,0.50,2,507,0.06,4,340,155,391,-,-,3,410,89,-,1,46,69,-,-,-,1,-,-,-,-,-
"인천광역시",남동구,543038,675,6697,1.23,1,1400,0.02,13,1702,327,905,-,-,15,2648,180,-,1,40,137,-,1,2,-,-,-,1,-,-
"인천광역시",부평구,560649,640,5516,0.98,3,1456,0.05,11,1317,305,1071,-,-,8,1284,174,5,6,363,131,20,-,-,2,-,-,1,1,-
"인천광역시",계양구,333344,357,4117,1.24,1,423,0.03,8,768,156,689,-,-,12,2002,103,-,4,188,72,47,1,-,-,-,-,1,1,-
"인천광역시",서구,522360,461,5691,1.09,5,1751,0.10,8,1368,223,869,-,-,9,1568,127,-,2,113,86,22,1,-,-,-,-,1,1,-
"인천광역시",강화군,68785,58,965,1.40,-,-,0.00,2,329,20,59,2,371,3,206,14,-,-,-,17,-,-,-,-,-,-,1,12,14
"인천광역시",옹진군,21522,5,38,0.18,-,-,0.00,1,30,1,8,-,-,-,-,1,-,-,-,2,-,-,-,-,-,-,1,8,12
"광주광역시",소계,1489134,2018,38967,2.62,21,6959,0.14,71,7757,878,2714,2,374,56,14766,583,19,90,6348,309,30,0,0,8,0,0,5,4,10
"광주광역시",동구,97045,218,5559,5.73,3,1978,0.31,5,844,109,492,-,-,8,1937,55,5,3,303,32,-,-,-,3,-,-,1,-,-
"광주광역시",서구,311281,511,6240,2.00,4,783,0.13,19,1719,237,496,-,-,11,2145,141,-,15,1094,83,3,-,-,1,-,-,1,1,1
"광주광역시",남구,221189,298,6346,2.87,3,1053,0.14,11,1201,116,342,-,-,9,2674,98,-,15,1076,46,-,-,-,-,-,-,1,1,2
"광주광역시",북구,445663,553,11529,2.59,5,1207,0.11,22,2443,230,853,1,78,16,4361,160,14,37,2563,82,10,-,-,-,-,-,1,1,-
"광주광역시",광산구,413956,438,9293,2.24,6,1938,0.14,14,1550,186,531,1,296,12,3649,129,-,20,1312,66,17,-,-,4,-,-,1,1,7
"대전광역시",소계,1531405,2195,23483,1.53,10,5576,0.07,35,3677,1046,3530,5,1059,52,9058,519,50,5,428,513,62,1,-,9,43,-,5,7,8
"대전광역시",동구,238833,320,2963,1.24,1,278,0.04,1,72,150,497,1,141,12,1882,71,-,1,79,82,-,-,-,1,14,-,1,1,1
"대전광역시",중구,254052,384,5844,2.30,3,2419,0.12,4,293,178,674,2,285,13,2077,92,5,1,70,90,21,1,-,-,-,-,1,1,1
"대전광역시",서구,494379,870,7807,1.58,3,1941,0.06,21,1577,417,1464,1,413,12,2108,214,14,3,279,196,11,-,-,3,-,-,1,2,1
"대전광역시",유성구,349107,403,3967,1.14,1,246,0.03,5,1097,190,495,1,220,10,1826,93,25,-,-,99,29,-,-,4,29,-,1,2,4
"대전광역시",대덕구,195034,218,2902,1.49,2,692,0.10,4,638,111,400,-,-,5,1165,49,6,-,-,46,1,-,-,1,-,-,1,1,1
"울산광역시",소계,1195764,1351,15517,1.30,8,3065,0.07,42,4088,584,1275,-,-,47,6867,371,13,3,201,288,8,0,0,8,0,0,5,8,11
"울산광역시",중구,244954,240,2736,1.12,2,800,0.08,11,747,106,84,-,-,6,1105,67,-,-,-,48,-,-,-,-,-,-,1,-,-
"울산광역시",남구,346201,609,5761,1.66,3,791,0.09,20,1817,263,442,-,-,20,2497,169,13,3,201,130,-,-,-,1,-,-,1,1,-
"울산광역시",동구,179333,183,2173,1.21,1,984,0.06,2,41,86,433,-,-,4,715,48,-,-,-,39,-,-,-,3,-,-,1,-,-
"울산광역시",북구,197885,150,1484,0.75,1,252,0.05,2,184,63,216,-,-,6,832,45,-,-,-,32,-,-,-,1,-,-,1,-,2
"울산광역시",울주군,227391,169,3363,1.48,1,238,0.04,7,1299,66,100,-,-,11,1718,42,-,-,-,39,8,-,-,3,-,-,1,7,9
"세종특별자치시",소계,246793,245,1241,0.50,0,0,0.00,1,78,116,188,0,0,7,955,60,5,0,0,54,15,0,0,7,0,0,0,0,0
"경기도",소계,13090703,13983,130515,1.00,59,23841,0.05,253,26253,6756,17407,39,13321,268,46307,3667,11,94,2286,2797,961,9,10,41,118,1,41,123,160
"경기도",수원시,1231224,1555,13310,1.08,4,2542,0.03,39,3934,884,2494,3,699,17,3434,276,0,2,139,321,46,0,0,9,22,0,4,0,0
"경기도",성남시,992159,1540,8478,0.85,5,3268,0.05,16,1318,723,1243,1,188,12,2206,441,3,3,171,333,78,0,0,6,3,0,3,1,0
"경기도",의정부시,442303,400,4976,1.13,3,1126,0.07,12,1499,245,458,3,943,5,900,39,0,1,49,88,0,1,1,3,0,0,1,0,0
"경기도",안양시,604652,833,4412,0.73,3,1443,0.05,15,1178,360,705,0,0,7,960,255,0,2,113,185,13,2,0,4,0,0,1,0,0
"경기도",부천시,871785,1038,11805,1.35,5,2294,0.06,24,2307,491,1210,5,865,23,4594,276,0,6,383,207,149,1,3,0,0,0,1,0,0
"경기도",광명시,345403,393,2149,0.62,1,424,0.03,4,281,193,666,0,0,4,749,108,0,0,0,81,29,1,0,1,0,0,1,0,0
"경기도",평택시,490767,483,4282,0.87,5,1207,0.10,11,1499,229,770,0,0,5,774,129,0,0,0,101,29,1,3,2,0,0,2,9,11
"경기도",동두천시,101403,91,2675,2.64,0,0,0.00,1,185,39,182,1,285,10,2023,25,0,0,0,15,0,0,0,0,0,0,1,0,0
"경기도",안산시,744356,707,9662,1.30,4,1827,0.05,20,1685,335,1276,2,459,19,3693,188,0,9,458,129,263,1,1,0,0,0,2,3,1
"경기도",고양시,1051970,1134,12447,1.18,5,3158,0.05,20,2055,519,1183,5,1003,26,4759,304,0,2,122,253,167,0,0,0,0,0,3,0,0
"경기도",과천시,64013,66,0,0.00,0,0,0.00,0,0,33,0,0,0,0,0,17,0,0,0,14,0,0,0,2,0,0,1,0,0
"경기도",구리시,195153,293,2334,1.20,1,577,0.05,9,1070,135,308,0,0,2,379,88,0,0,0,58,0,0,0,0,0,0,1,2,0
"경기도",남양주시,668696,594,6015,0.90,3,848,0.04,12,1302,264,789,0,0,16,3043,171,0,1,33,126,0,1,0,0,0,0,1,6,3
"경기도",오산시,216699,200,2195,1.01,2,592,0.09,3,245,91,260,1,486,3,612,65,0,0,0,35,0,0,0,0,0,0,1,0,0
"경기도",시흥시,434187,369,4157,0.96,3,627,0.07,2,221,179,980,0,0,12,1807,104,0,9,457,60,65,0,0,0,0,0,1,1,4
"경기도",군포시,291662,301,2435,0.83,2,677,0.07,3,409,135,273,1,248,6,826,92,2,0,0,62,0,0,0,0,0,0,1,1,0
"경기도",의왕시,157997,143,1996,1.26,0,0,0.00,1,200,63,163,2,1096,3,535,44,0,0,0,29,0,1,2,0,0,0,1,1,0
"경기도",하남시,212941,200,783,0.37,0,0,0.00,4,224,102,332,0,0,2,227,52,0,0,0,40,0,0,0,0,0,0,1,0,0
"경기도",용인시,1008012,1158,11114,1.10,3,679,0.03,9,1079,632,702,4,4568,20,4045,289,6,0,0,200,24,0,0,1,11,0,3,7,10
"경기도",파주시,441019,377,3879,0.88,1,192,0.02,11,1007,167,409,0,0,14,2193,108,0,2,71,73,7,0,0,1,0,0,1,6,7
"경기도",이천시,216831,205,1949,0.90,1,115,0.05,4,318,96,343,2,598,4,575,56,0,0,0,41,0,0,0,1,0,0,1,7,15
"경기도",안성시,192747,160,2187,1.13,1,151,0.05,3,258,68,198,1,299,10,1281,44,0,0,0,31,0,0,0,2,0,0,1,9,15
"경기도",김포시,381278,376,3145,0.82,2,716,0.05,5,455,169,458,4,748,5,597,107,0,2,142,82,29,0,0,0,0,0,1,6,7
"경기도",화성시,675575,571,4613,0.68,2,813,0.03,9,913,257,723,2,479,11,1615,172,0,0,0,111,33,0,0,7,37,0,1,14,13
"경기도",광주시,339837,225,1617,0.48,1,236,0.03,2,321,105,367,0,0,5,693,60,0,52,0,0,0,0,0,0,0,0,1,4,12
"경기도",양주시,212811,138,1993,0.94,0,0,0.00,3,356,62,175,1,298,8,1135,37,0,0,0,27,29,0,0,0,0,0,1,2,3
"경기도",포천시,167312,121,1802,1.08,2,329,0.12,2,423,55,324,1,59,5,667,34,0,0,0,22,0,0,0,0,0,0,1,13,9
"경기도",여주시,114628,114,1967,1.72,0,0,0.00,4,802,50,167,0,0,4,953,32,0,0,0,22,0,0,0,2,45,0,1,9,13
"경기도",연천군,46886,34,267,0.57,0,0,0.00,0,0,14,83,0,0,1,184,12,0,0,0,7,0,0,0,0,0,1,0,7,7
"경기도",가평군,63517,60,721,1.14,0,0,0.00,3,417,22,96,0,0,1,110,17,0,2,98,15,0,0,0,0,0,0,1,5,15
"경기도",양평군,112880,104,1150,1.02,0,0,0.00,2,292,39,70,0,0,8,738,25,0,1,50,29,0,0,0,0,0,0,1,10,15
"강원도",소계,1566639,1565,18402,1.17,15,5581,0.10,41,5129,738,2231,8,1707,31,3616,375,16,2,120,346,0,1,2,8,0,2,16,102,129
"강원도",춘천시,283951,312,4183,1.47,2,1029,0.07,4,743,151,412,5,1168,6,781,76,0,1,50,64,0,0,0,3,0,0,1,10,13
"강원도",원주시,341130,399,4798,1.41,2,1088,0.06,15,1665,180,685,3,539,6,750,93,1,1,70,98,0,0,0,1,0,0,1,9,8
"강원도",강릉시,215721,230,3037,1.41,4,1638,0.19,5,759,109,165,0,0,4,460,54,15,0,0,52,0,0,0,2,0,0,1,8,9
"강원도",동해시,93958,99,1557,1.66,1,399,0.11,2,446,54,213,0,0,3,499,23,0,0,0,16,0,0,0,0,0,0,1,2,0
"강원도",태백시,47333,42,634,1.34,1,464,0.21,1,80,24,90,0,0,0,0,9,0,0,0,7,0,0,0,0,0,0,1,1,1
"강원도",속초시,82670,116,967,1.17,2,452,0.24,1,134,58,172,0,0,2,209,28,0,0,0,25,0,0,0,0,0,0,1,0,0
"강원도",삼척시,70371,55,454,0.65,1,152,0.14,1,131,26,91,0,0,1,80,14,0,0,0,12,0,0,0,0,0,0,1,8,6
"강원도",홍천군,70961,64,860,1.21,1,145,0.14,2,260,31,159,0,0,3,296,15,0,0,0,12,0,0,0,0,0,0,1,8,18
"강원도",횡성군,46662,34,302,0.65,0,0,0.00,2,220,12,29,0,0,1,51,7,0,0,0,11,0,1,2,0,0,0,1,8,8
"강원도",영월군,40330,29,384,0.95,1,214,0.25,1,71,12,21,0,0,1,78,6,0,0,0,7,0,0,0,1,0,0,1,8,5
"강원도",평창군,43782,38,167,0.38,0,0,0.00,0,0,16,28,0,0,2,139,10,0,0,0,10,0,0,0,0,0,1,0,7,15
"강원도",정선군,38993,22,271,0.69,0,0,0.00,2,271,10,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,1,7,11
"강원도",철원군,48699,38,432,0.89,0,0,0.00,1,139,20,94,0,0,1,199,9,0,0,0,7,0,0,0,0,0,0,1,4,7
"강원도",화천군,26489,17,26,0.10,0,0,0.00,0,0,8,26,0,0,0,0,5,0,0,0,3,0,0,0,1,0,1,0,4,6
"강원도",양구군,24264,18,192,0.79,0,0,0.00,3,168,6,24,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,1,4,3
"강원도",인제군,33061,21,138,0.42,0,0,0.00,1,42,7,22,0,0,1,74,6,0,0,0,6,0,0,0,0,0,0,1,5,5
"강원도",고성군,30749,17,0,0.00,0,0,0.00,0,0,8,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,1,4,9
"강원도",양양군,27515,14,0,0.00,0,0,0.00,0,0,6,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,1,5,5
"충청북도",소계,1627124,1723,21265,1.31,12,4637,0.07,38,4740,833,2870,6,2095,41,6522,392,0,6,318,385,25,1,0,9,58,0,14,96,158
"충청북도",청주시,846949,969,9430,1.11,6,3097,0.07,21,2291,463,1248,1,300,15,2324,230,-,3,145,223,25,1,-,6,-,-,4,15,25
"충청북도",충주시,213075,219,2905,1.36,2,650,0.09,2,311,118,686,-,-,7,1128,44,-,1,72,43,-,-,-,2,58,-,1,13,16
"충청북도",제천시,138093,155,2529,1.83,2,467,0.14,2,264,78,427,1,460,5,810,31,-,2,101,34,-,-,-,-,-,-,1,8,11
"충청북도",보은군,34682,32,720,2.08,0,0,0.00,2,316,16,29,-,-,2,375,5,-,-,-,7,-,-,-,-,-,-,1,7,15
"충청북도",옥천군,53043,58,1119,2.11,1,168,0.19,-,-,28,116,1,120,3,715,11,-,-,-,14,-,-,-,-,-,-,1,8,16
"충청북도",영동군,51106,55,654,1.28,0,0,0.00,1,151,26,84,-,-,3,419,10,-,-,-,15,-,-,-,-,-,-,1,10,17
"충청북도",증평군,37996,39,324,0.85,0,0,0.00,3,324,19,-,-,-,-,-,9,-,-,-,8,-,-,-,-,-,-,1,1,1
"충청북도",진천군,75267,60,757,1.01,1,255,0.13,-,-,25,74,1,106,2,322,17,-,-,-,13,-,-,-,1,-,-,1,7,7
"충청북도",괴산군,39748,23,368,0.93,0,0,0.00,2,212,10,23,1,133,-,-,5,-,-,-,5,-,-,-,-,-,-,1,12,17
"충청북도",음성군,106419,94,2215,2.08,0,0,0.00,4,797,43,118,1,976,3,324,24,-,-,-,19,-,-,-,-,-,-,1,8,18
"충청북도",단양군,30746,19,244,0.79,0,0,0.00,1,74,7,65,-,-,1,105,6,-,-,-,4,-,-,-,-,-,-,1,7,15
"충청남도",소계,2157080,2202,28314,1.31,13,5068,0.06,40,3309,1029,3653,23,4930,66,10946,522,-,5,408,504,-,-,-,-,-,2,14,151,233
"충청남도",천안시,635783,678,7468,1.17,4,2298,0.06,15,1340,311,1050,4,347,16,2195,168,-,3,238,157,-,-,-,-,-,-,2,12,18
"충청남도",공주시,111849,133,3864,3.45,1,202,0.09,1,86,65,360,3,1727,8,1489,24,-,-,-,31,-,-,-,-,-,-,1,10,18
"충청남도",보령시,106501,115,1263,1.19,1,220,0.09,3,356,55,182,2,313,2,192,22,-,-,-,30,-,-,-,-,-,-,1,10,17
"충청남도",아산시,317599,283,3478,1.10,1,247,0.03,6,469,129,301,4,1057,8,1404,75,-,-,-,60,-,-,-,-,-,-,1,11,16
"충청남도",서산시,174762,149,1131,0.65,2,524,0.11,-,-,72,318,1,90,1,199,40,-,-,-,33,-,-,-,-,-,-,1,10,15
"충청남도",논산시,127022,164,3279,2.58,1,632,0.08,2,178,81,261,2,281,10,1927,31,-,-,-,37,-,-,-,-,-,-,1,13,26
"충청남도",계룡시,42838,45,282,0.66,-,-,-,2,139,17,43,-,-,1,100,12,-,-,-,13,-,-,-,-,-,-,1,2,-
"충청남도",당진시,171870,165,1149,0.67,1,288,0.06,4,135,78,268,-,-,3,458,46,-,-,-,33,-,-,-,-,-,-,1,11,19
"충청남도",금산군,56339,66,766,1.36,-,-,-,1,78,33,145,-,-,3,543,14,-,-,-,15,-,-,-,-,-,-,1,9,8
"충청남도",부여군,71362,70,1218,1.71,-,-,-,2,133,31,151,3,564,2,370,15,-,-,-,17,-,-,-,-,-,-,1,15,20
"충청남도",서천군,57228,67,1353,2.36,-,-,-,1,89,33,165,1,180,3,780,11,-,1,139,17,-,-,-,-,-,-,1,10,17
"충청남도",청양군,33324,25,228,0.68,-,-,-,1,47,10,-,-,-,2,181,6,-,-,-,6,-,-,-,-,-,1,-,9,13
"충청남도",홍성군,102075,95,1651,1.62,1,480,0.10,0,0,42,90,3,371,4,679,23,-,1,31,21,-,-,-,-,-,-,1,11,14
"충청남도",예산군,83371,90,622,0.75,1,177,0.12,1,158,44,179,-,-,1,108,21,-,-,-,22,-,-,-,-,-,-,1,11,16
"충청남도",태안군,65157,57,562,0.86,-,-,-,1,101,28,140,-,-,2,321,14,-,-,-,12,-,-,-,-,-,1,-,7,16
"전라북도",소계,1892111,2277,38425,2.03,13,5737,0.07,71,7117,1066,3656,5,1358,81,18377,533,14,26,1852,478,259,0,0,4,55,4,9,151,241
"전라북도",전주시,658369,990,16755,2.54,5,2920,0.08,39,3822,448,1335,1,69,32,7210,251,7,16,1257,197,119,0,0,1,16,0,1,1,3
"전라북도",군산시,283041,315,4155,1.47,2,671,0.07,8,1015,149,577,-,-,8,1705,71,-,2,120,73,28,-,-,2,39,-,1,14,19
"전라북도",익산시,305031,361,5770,1.89,2,1060,0.07,7,480,166,753,0,0,10,3040,91,7,5,346,80,84,0,0,0,0,0,1,15,24
"전라북도",정읍시,117318,149,2379,2.03,1,299,0.09,4,382,73,270,1,133,5,1265,32,0,1,30,31,0,0,0,1,0,0,1,16,26
"전라북도",남원시,85140,103,1714,2.01,1,288,0.12,1,100,56,146,1,299,4,853,20,0,0,0,20,28,0,0,0,0,0,1,15,24
"전라북도",김제시,89747,93,1802,2.01,0,0,0.00,1,200,50,229,0,0,4,1274,19,0,2,99,17,0,0,0,0,0,0,1,14,25
"전라북도",완주군,97767,10,2214,2.26,0,0,0.00,1,100,0,0,2,857,7,1257,0,0,0,0,0,0,0,0,0,0,0,1,12,17
"전라북도",진안군,26398,22,293,1.11,0,0,0.00,2,230,12,63,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,1,10,12
"전라북도",무주군,25208,26,104,0.41,-,-,0.00,-,-,13,7,-,-,1,97,5,-,-,-,7,-,-,-,-,-,1,-,5,9
"전라북도",장수군,24016,17,40,0.17,0,0,0.00,0,0,9,40,0,0,0,0,4,0,0,0,4,0,0,0,0,0,1,0,5,11
"전라북도",임실군,30572,32,323,1.06,0,0,0.00,1,103,14,30,0,0,2,190,5,0,0,0,10,0,0,0,0,0,1,0,11,20
"전라북도",순창군,30314,30,707,2.33,0,0,0.00,1,43,17,46,0,0,1,618,5,0,0,0,6,0,0,0,0,0,1,0,10,17
