"행정구역","2013년01월_계_총인구수","2013년01월_계_연령구간인구수","2013년01월_계_45~49세","2013년01월_계_50~54세","2013년01월_계_55~59세","2013년01월_계_60~64세","2013년01월_계_65~69세","2013년01월_계_70~74세","2013년01월_계_75~79세","2013년01월_계_80~84세","2013년01월_계_85~89세","2013년01월_계_90~94세","2013년01월_계_95~99세","2013년01월_계_100세 이상","2013년01월_남_총인구수","2013년01월_남_연령구간인구수","2013년01월_남_45~49세","2013년01월_남_50~54세","2013년01월_남_55~59세","2013년01월_남_60~64세","2013년01월_남_65~69세","2013년01월_남_70~74세","2013년01월_남_75~79세","2013년01월_남_80~84세","2013년01월_남_85~89세","2013년01월_남_90~94세","2013년01월_남_95~99세","2013년01월_남_100세 이상","2013년01월_여_총인구수","2013년01월_여_연령구간인구수","2013년01월_여_45~49세","2013년01월_여_50~54세","2013년01월_여_55~59세","2013년01월_여_60~64세","2013년01월_여_65~69세","2013년01월_여_70~74세","2013년01월_여_75~79세","2013년01월_여_80~84세","2013년01월_여_85~89세","2013년01월_여_90~94세","2013년01월_여_95~99세","2013년01월_여_100세 이상","2013년02월_계_총인구수","2013년02월_계_연령구간인구수","2013년02월_계_45~49세","2013년02월_계_50~54세","2013년02월_계_55~59세","2013년02월_계_60~64세","2013년02월_계_65~69세","2013년02월_계_70~74세","2013년02월_계_75~79세","2013년02월_계_80~84세","2013년02월_계_85~89세","2013년02월_계_90~94세","2013년02월_계_95~99세","2013년02월_계_100세 이상","2013년02월_남_총인구수","2013년02월_남_연령구간인구수","2013년02월_남_45~49세","2013년02월_남_50~54세","2013년02월_남_55~59세","2013년02월_남_60~64세","2013년02월_남_65~69세","2013년02월_남_70~74세","2013년02월_남_75~79세","2013년02월_남_80~84세","2013년02월_남_85~89세","2013년02월_남_90~94세","2013년02월_남_95~99세","2013년02월_남_100세 이상","2013년02월_여_총인구수","2013년02월_여_연령구간인구수","2013년02월_여_45~49세","2013년02월_여_50~54세","2013년02월_여_55~59세","2013년02월_여_60~64세","2013년02월_여_65~69세","2013년02월_여_70~74세","2013년02월_여_75~79세","2013년02월_여_80~84세","2013년02월_여_85~89세","2013년02월_여_90~94세","2013년02월_여_95~99세","2013년02월_여_100세 이상","2013년03월_계_총인구수","2013년03월_계_연령구간인구수","2013년03월_계_45~49세","2013년03월_계_50~54세","2013년03월_계_55~59세","2013년03월_계_60~64세","2013년03월_계_65~69세","2013년03월_계_70~74세","2013년03월_계_75~79세","2013년03월_계_80~84세","2013년03월_계_85~89세","2013년03월_계_90~94세","2013년03월_계_95~99세","2013년03월_계_100세 이상","2013년03월_남_총인구수","2013년03월_남_연령구간인구수","2013년03월_남_45~49세","2013년03월_남_50~54세","2013년03월_남_55~59세","2013년03월_남_60~64세","2013년03월_남_65~69세","2013년03월_남_70~74세","2013년03월_남_75~79세","2013년03월_남_80~84세","2013년03월_남_85~89세","2013년03월_남_90~94세","2013년03월_남_95~99세","2013년03월_남_100세 이상","2013년03월_여_총인구수","2013년03월_여_연령구간인구수","2013년03월_여_45~49세","2013년03월_여_50~54세","2013년03월_여_55~59세","2013년03월_여_60~64세","2013년03월_여_65~69세","2013년03월_여_70~74세","2013년03월_여_75~79세","2013년03월_여_80~84세","2013년03월_여_85~89세","2013년03월_여_90~94세","2013년03월_여_95~99세","2013년03월_여_100세 이상"
"전국  (0000000000)","50,965,180","20,460,059","4,195,500","4,416,984","3,405,771","2,433,047","1,904,105","1,782,117","1,204,158","668,779","302,300","108,770","25,721","12,807","25,511,490","9,746,874","2,142,301","2,232,447","1,700,082","1,192,120","896,235","784,135","471,103","212,841","81,518","25,934","5,204","2,954","25,453,690","10,713,185","2,053,199","2,184,537","1,705,689","1,240,927","1,007,870","997,982","733,055","455,938","220,782","82,836","20,517","9,853","50,991,003","20,525,396","4,202,436","4,427,385","3,422,901","2,436,454","1,903,689","1,792,396","1,211,831","673,111","304,807","111,492","25,914","12,980","25,523,833","9,778,590","2,144,809","2,237,374","1,709,161","1,193,612","895,570","791,336","474,939","214,748","82,067","26,717","5,262","2,995","25,467,170","10,746,806","2,057,627","2,190,011","1,713,740","1,242,842","1,008,119","1,001,060","736,892","458,363","222,740","84,775","20,652","9,985","51,003,843","20,595,051","4,210,713","4,433,250","3,441,951","2,444,616","1,910,739","1,794,975","1,222,008","677,077","306,889","113,783","25,991","13,059","25,529,381","9,812,037","2,147,799","2,240,780","1,718,876","1,197,317","900,369","792,874","479,539","216,385","82,542","27,251","5,293","3,012","25,474,462","10,783,014","2,062,914","2,192,470","1,723,075","1,247,299","1,010,370","1,002,101","742,469","460,692","224,347","86,532","20,698","10,047"
"서울특별시  (1100000000)","10,195,064","4,016,004","809,144","863,664","716,407","514,715","403,156","328,669","195,290","105,537","50,389","19,639","5,436","3,958","5,040,263","1,902,606","403,868","421,248","344,540","247,832","192,020","155,037","81,254","35,366","13,933","5,234","1,270","1,004","5,154,801","2,113,398","405,276","442,416","371,867","266,883","211,136","173,632","114,036","70,171","36,456","14,405","4,166","2,954","10,196,434","4,026,330","809,864","864,146","719,133","515,062","403,704","331,212","196,799","106,073","50,827","20,042","5,473","3,995","5,039,921","1,907,260","404,114","421,428","345,824","247,961","191,962","156,570","82,061","35,641","14,023","5,378","1,286","1,012","5,156,513","2,119,070","405,750","442,718","373,309","267,101","211,742","174,642","114,738","70,432","36,804","14,664","4,187","2,983","10,192,057","4,035,867","810,134","863,330","721,652","516,469","405,476","332,461","198,691","106,580","51,137","20,407","5,500","4,030","5,037,288","1,911,505","404,078","421,102","346,979","248,449","192,872","157,156","83,058","35,962","14,032","5,505","1,282","1,030","5,154,769","2,124,362","406,056","442,228","374,673","268,020","212,604","175,305","115,633","70,618","37,105","14,902","4,218","3,000"
"부산광역시  (2600000000)","3,538,191","1,575,620","285,155","339,429","291,008","215,198","156,971","134,480","81,876","43,741","19,100","5,973","1,491","1,198","1,754,151","739,500","140,113","164,222","142,167","104,689","75,208","60,593","32,414","13,612","4,624","1,310","290","258","1,784,040","836,120","145,042","175,207","148,841","110,509","81,763","73,887","49,462","30,129","14,476","4,663","1,201","940","3,539,455","1,579,436","285,198","339,502","291,709","215,712","156,771","135,919","82,402","44,039","19,341","6,118","1,502","1,223","1,754,758","741,261","140,118","164,252","142,519","104,871","75,019","61,471","32,687","13,736","4,672","1,362","292","262","1,784,697","838,175","145,080","175,250","149,190","110,841","81,752","74,448","49,715","30,303","14,669","4,756","1,210","961","3,538,285","1,583,158","285,095","339,099","292,537","216,628","157,434","136,507","83,124","44,253","19,526","6,226","1,507","1,222","1,753,758","742,783","140,001","164,048","142,874","105,159","75,356","61,791","33,024","13,862","4,729","1,388","294","257","1,784,527","840,375","145,094","175,051","149,663","111,469","82,078","74,716","50,100","30,391","14,797","4,838","1,213","965"
"대구광역시  (2700000000)","2,504,945","1,021,202","218,141","226,524","172,457","128,253","90,104","84,190","54,949","29,007","12,346","3,914","896","421","1,248,869","478,889","108,046","111,965","84,763","61,475","41,427","36,312","21,395","9,131","3,295","823","172","85","1,256,076","542,313","110,095","114,559","87,694","66,778","48,677","47,878","33,554","19,876","9,051","3,091","724","336","2,505,040","1,024,382","218,485","227,171","172,870","128,612","89,894","84,978","55,316","29,280","12,467","3,986","894","429","1,248,840","480,399","108,195","112,210","85,014","61,677","41,229","36,843","21,546","9,227","3,346","848","176","88","1,256,200","543,983","110,290","114,961","87,856","66,935","48,665","48,135","33,770","20,053","9,121","3,138","718","341","2,504,623","1,028,150","219,015","227,856","172,956","129,253","90,432","85,209","55,924","29,505","12,617","4,067","882","434","1,248,307","482,155","108,471","112,539","85,121","61,932","41,495","36,981","21,790","9,315","3,377","869","178","87","1,256,316","545,995","110,544","115,317","87,835","67,321","48,937","48,228","34,134","20,190","9,240","3,198","704","347"
"인천광역시  (2800000000)","2,846,899","1,083,502","251,335","262,071","183,963","117,664","90,052","77,195","51,294","29,406","13,812","5,010","1,171","529","1,432,916","525,245","127,068","134,315","93,572","59,394","43,138","33,795","19,640","8,928","3,666","1,335","258","136","1,413,983","558,257","124,267","127,756","90,391","58,270","46,914","43,400","31,654","20,478","10,146","3,675","913","393","2,850,543","1,087,964","251,466","263,033","185,418","118,042","90,319","77,624","51,753","29,517","13,946","5,121","1,189","536","1,434,674","527,351","126,979","134,802","94,271","59,599","43,300","34,082","19,878","8,970","3,698","1,375","259","138","1,415,869","560,613","124,487","128,231","91,147","58,443","47,019","43,542","31,875","20,547","10,248","3,746","930","398","2,853,489","1,092,759","251,798","263,840","187,045","118,493","90,862","77,832","52,197","29,736","13,969","5,256","1,191","540","1,436,089","529,572","126,972","135,269","95,039","59,827","43,632","34,219","20,031","9,083","3,681","1,423","257","139","1,417,400","563,187","124,826","128,571","92,006","58,666","47,230","43,613","32,166","20,653","10,288","3,833","934","401"
"광주광역시  (2900000000)","1,470,061","526,939","120,072","115,577","83,023","62,925","48,515","43,199","27,493","15,573","7,087","2,623","586","266","728,843","247,314","60,225","56,977","40,473","30,081","22,686","19,042","10,586","4,822","1,847","472","68","35","741,218","279,625","59,847","58,600","42,550","32,844","25,829","24,157","16,907","10,751","5,240","2,151","518","231","1,470,969","528,528","120,263","115,879","83,504","62,865","48,619","43,310","27,772","15,650","7,092","2,717","594","263","729,362","248,122","60,351","57,096","40,751","30,039","22,675","19,197","10,712","4,841","1,865","495","69","31","741,607","280,406","59,912","58,783","42,753","32,826","25,944","24,113","17,060","10,809","5,227","2,222","525","232","1,470,979","530,160","120,427","116,126","84,166","62,828","48,856","43,268","27,976","15,747","7,134","2,783","584","265","729,250","248,862","60,401","57,257","41,020","30,029","22,829","19,162","10,792","4,871","1,902","500","68","31","741,729","281,298","60,026","58,869","43,146","32,799","26,027","24,106","17,184","10,876","5,232","2,283","516","234"
"대전광역시  (3000000000)","1,525,888","560,376","123,917","129,951","97,537","65,156","47,005","42,099","28,320","15,771","7,293","2,474","625","228","764,201","268,349","62,180","64,883","48,870","32,314","22,432","18,644","11,142","5,034","2,033","628","138","51","761,687","292,027","61,737","65,068","48,667","32,842","24,573","23,455","17,178","10,737","5,260","1,846","487","177","1,527,383","562,404","124,277","130,195","98,085","65,258","47,119","42,355","28,491","15,860","7,354","2,546","634","230","764,912","269,314","62,352","64,952","49,132","32,367","22,471","18,826","11,233","5,099","2,040","651","139","52","762,471","293,090","61,925","65,243","48,953","32,891","24,648","23,529","17,258","10,761","5,314","1,895","495","178","1,527,857","564,681","124,798","130,200","98,797","65,467","47,393","42,425","28,746","15,974","7,397","2,631","627","226","765,095","270,424","62,562","64,967","49,504","32,471","22,694","18,825","11,365","5,131","2,048","666","139","52","762,762","294,257","62,236","65,233","49,293","32,996","24,699","23,600","17,381","10,843","5,349","1,965","488","174"
"울산광역시  (3100000000)","1,148,130","424,419","106,655","106,863","76,113","48,460","30,705","25,363","15,705","8,768","4,063","1,330","292","102","590,953","210,630","54,881","55,432","39,237","25,203","15,239","11,452","5,714","2,425","762","228","43","14","557,177","213,789","51,774","51,431","36,876","23,257","15,466","13,911","9,991","6,343","3,301","1,102","249","88","1,148,713","426,219","106,921","107,192","76,604","48,667","30,780","25,564","15,827","8,818","4,089","1,366","289","102","591,328","211,499","54,942","55,596","39,499","25,275","15,291","11,583","5,785","2,457","783","231","43","14","557,385","214,720","51,979","51,596","37,105","23,392","15,489","13,981","10,042","6,361","3,306","1,135","246","88","1,150,215","428,489","107,191","107,581","77,150","49,057","30,976","25,772","15,981","8,865","4,123","1,397","295","101","592,072","212,675","55,099","55,804","39,772","25,434","15,429","11,714","5,856","2,480","788","239","46","14","558,143","215,814","52,092","51,777","37,378","23,623","15,547","14,058","10,125","6,385","3,335","1,158","249","87"
"세종특별자치시  (3600000000)","113,911","47,759","8,100","9,120","7,530","5,707","4,557","5,092","3,878","2,276","1,017","355","86","41","58,074","23,007","4,401","4,872","3,907","2,818","2,105","2,208","1,553","735","288","90","14","16","55,837","24,752","3,699","4,248","3,623","2,889","2,452","2,884","2,325","1,541","729","265","72","25","115,269","48,185","8,247","9,161","7,634","5,736","4,551","5,139","3,869","2,324","1,032","366","84","42","58,788","23,244","4,487","4,900","3,973","2,843","2,101","2,218","1,561","748","292","90","15","16","56,481","24,941","3,760","4,261","3,661","2,893","2,450","2,921","2,308","1,576","740","276","69","26","115,955","48,500","8,334","9,211","7,718","5,754","4,578","5,134","3,893","2,343","1,029","377","86","43","59,136","23,401","4,531","4,910","4,023","2,856","2,124","2,219","1,571","746","295","94","16","16","56,819","25,099","3,803","4,301","3,695","2,898","2,454","2,915","2,322","1,597","734","283","70","27"
"경기도  (4100000000)","12,107,216","4,398,854","1,047,382","1,025,237","717,056","467,608","373,783","334,562","225,409","123,077","56,568","20,942","4,898","2,332","6,097,807","2,145,090","539,189","531,917","366,152","230,589","175,640","148,093","89,964","40,531","15,767","5,541","1,086","621","6,009,409","2,253,764","508,193","493,320","350,904","237,019","198,143","186,469","135,445","82,546","40,801","15,401","3,812","1,711","12,123,024","4,418,330","1,050,192","1,029,420","722,473","468,709","374,698","336,172","227,055","123,837","57,000","21,480","4,926","2,368","6,105,695","2,154,553","540,192","533,795","369,099","231,120","176,173","149,178","90,855","40,872","15,837","5,704","1,092","636","6,017,329","2,263,777","510,000","495,625","353,374","237,589","198,525","186,994","136,200","82,965","41,163","15,776","3,834","1,732","12,133,590","4,438,737","1,053,575","1,032,249","728,550","470,862","376,442","336,804","229,064","124,590","57,392","21,880","4,951","2,378","6,111,112","2,164,256","541,312","535,230","372,217","232,321","177,151","149,584","91,768","41,211","15,920","5,814","1,094","634","6,022,478","2,274,481","512,263","497,019","356,333","238,541","199,291","187,220","137,296","83,379","41,472","16,066","3,857","1,744"
